Frequency,amp(Vo3),phase(Vo3)
500,0.62365438839999998,-10.975935489999999
515.58863699999995,0.66397531099999996,-11.37315031
531.66328599999997,0.70695537880000003,-11.789060040000001
548.23909800000001,0.75277873969999998,-12.22006371
565.33169899999996,0.80162175430000004,-12.675044420000001
582.95720100000005,0.85372785200000001,-13.145262969999999
601.13221699999997,0.90926330560000002,-13.643896310000001
619.87388199999998,0.96953130509999996,-14.168404669999999
639.19985999999994,1.025835611,-14.77331394
659.12836900000002,1.098555755,-15.347332570000001
679.67819499999996,1.168792829,-15.95508867
700.86870899999997,1.2460332110000001,-16.60051516
722.71988499999998,1.3244677490000001,-17.279482569999999
745.25232200000005,1.417225207,-17.96449149
768.487258,1.522039886,-18.596745779999999
792.446596,1.6023953909999999,-19.567471090000002
817.15292099999999,1.7161584190000001,-20.42685668
842.62952199999995,1.8289645329999999,-21.355428249999999
868.90041399999996,1.9480693490000001,-22.35240258
895.99036100000001,2.0778833959999998,-23.406466689999998
923.92489899999998,2.2154308509999998,-24.55565726
952.73035900000002,2.3599043420000001,-25.779830530000002
982.43389500000001,2.5087455840000001,-27.13876904
1013.063506,2.6734724120000002,-28.581068800000001
1044.6480650000001,2.854225445,-30.142905450000001
1077.217345,3.037976338,-31.857554279999999
1110.802046,3.2331338569999999,-33.719024300000001
1145.433826,3.4370953489999998,-35.750873370000001
1181.1453309999999,3.6495698230000002,-38.037648019999999
1217.9702239999999,3.8677611650000001,-40.526496700000003
1255.9432159999999,4.0949378220000003,-43.28670254
1295.1001020000001,4.3234101750000002,-46.32388401
1335.4777939999999,4.5469199219999998,-49.722676550000003
1377.1143520000001,4.758680697,-53.495722209999997
1420.0490239999999,4.9617693599999999,-57.626580019999999
1464.3222820000001,5.1418833250000002,-62.19350017
1509.97586,5.2742655620000001,-67.222389480000004
1557.052792,5.3504047249999998,-72.627276510000002
1605.5974550000001,5.3561584240000002,-78.508019869999998
1655.6556069999999,5.2856240530000003,-84.587820019999995
1707.274437,5.1103259249999997,-90.871587529999999
1760.5026009999999,4.8370529910000002,-97.25749836
1815.3902740000001,4.4496807379999996,-103.69228560000001
1871.9891950000001,3.978088756,-109.71474069999999
1930.3527160000001,3.430971408,-115.4492044
1990.5358530000001,2.806508564,-120.87915289999999
2052.5953359999999,2.1332988959999999,-125.7645282
2116.5896640000001,1.415512442,-130.46054290000001
2182.5791610000001,0.67944841690000002,-134.50972859999999
2250.6260309999998,-0.074367061730000003,-138.3157525
2320.7944170000001,-0.83759847389999997,-141.70903680000001
2393.1504620000001,-1.600790371,-144.75785690000001
2467.7623709999998,-2.3538987300000001,-147.526951
2544.700476,-3.110342529,-150.007588
2624.0373009999998,-3.852503494,-152.18187839999999
2705.8476329999999,-4.5861863999999999,-154.0747016
2790.2085870000001,-5.3111881820000004,-155.87287689999999
2877.1996869999998,-6.0337071389999997,-157.52908550000001
2966.9029310000001,-6.7346909930000001,-158.91394320000001
3059.4028790000002,-7.4281054209999997,-160.2793819
3154.7867219999998,-8.1139963959999992,-161.5822939
3253.144374,-8.7917403319999998,-162.74063849999999
3354.56855,-9.4587942060000003,-163.73061060000001
3459.1548550000002,-10.11789958,-164.75959639999999
3567.0018749999999,-10.77030285,-165.69868529999999
3678.211272,-11.420394160000001,-166.68414300000001
3792.8878749999999,-12.053465259999999,-167.38091560000001
3911.1397820000002,-12.68836192,-168.1573157
4033.0784610000001,-13.3105618,-168.89677570000001
4158.8188559999999,-13.9290492,-169.52123739999999
4288.4794929999998,-14.55528091,-170.24919499999999
4422.1825959999996,-15.15066743,-170.7304379
4560.0541970000004,-15.75625702,-171.32382860000001
4702.2242589999996,-16.360159459999998,-171.9741281
4848.8267960000003,-16.952172900000001,-172.32814540000001
5000,-17.543836280000001,-172.85819699999999
5155.8863730000003,-18.132016790000002,-173.29754449999999
5316.6328579999999,-18.71419058,-173.69490819999999
5482.3909809999996,-19.29746755,-174.14544699999999
5653.3169900000003,-19.877231810000001,-174.57540499999999
5829.5720060000003,-20.466757579999999,-175.05753150000001
6011.3221729999996,-21.024761340000001,-175.3030885
6198.7388149999997,-21.59668555,-175.65914179999999
6391.9985969999998,-22.163049019999999,-175.94919809999999
6591.2836930000003,-22.730972049999998,-176.3242535
6796.781954,-23.296695549999999,-176.5684933
7008.6870920000001,-23.85793305,-176.9101781
7227.1988540000002,-24.419337890000001,-177.20201729999999
7452.5232169999999,-24.97821106,-177.46290450000001
7684.8725800000002,-25.532427800000001,-177.6639654
7924.4659620000002,-26.089164619999998,-177.93030440000001
8171.5292140000001,-26.642942680000001,-178.18897770000001
8426.2952239999995,-27.197047380000001,-178.45136059999999
8689.0041440000005,-27.749949969999999,-178.66064539999999
8959.9036120000001,-28.298392549999999,-178.8381507
9239.2489870000009,-28.850854000000002,-179.0717147
9527.3035899999995,-29.39903189,-179.23946129999999
9824.3389499999994,-29.945551760000001,-179.48700969999999
10130.635060000001,-30.50588642,-179.72817319999999
10446.48065,-31.041550099999998,-179.834687
10772.17345,-31.585539149999999,-179.97174649999999
11108.02046,-32.139324139999999,-180.18066970000001
11454.33826,-32.677169720000002,-180.27494490000001
11811.453310000001,-33.2209626,-180.4385758
12179.702240000001,-33.767554519999997,-180.66094759999999
12559.43216,-34.30330944,-180.8093102
12951.00102,-34.847372020000002,-180.87746809999999
13354.77794,-35.39119762,-181.07707790000001
13771.14352,-35.927474050000001,-181.1905065
14200.490239999999,-36.466239860000002,-181.29617970000001
14643.222820000001,-37.008662440000002,-181.4605847
15099.758599999999,-37.549663070000001,-181.54701940000001
15570.52792,-38.082603599999999,-181.6315089
16055.974550000001,-38.631292670000001,-181.7767686
16556.556069999999,-39.16078924,-182.1161774
17072.74437,-39.698595900000001,-182.00075770000001
17605.026010000001,-40.235725289999998,-182.10974730000001
18153.902740000001,-40.769880630000003,-182.15120880000001
18719.891950000001,-41.307741819999997,-182.24216720000001
19303.527160000001,-41.854949310000002,-182.4846593
19905.358530000001,-42.383672969999999,-182.4891082
20525.95336,-42.916993939999998,-182.53206750000001
21165.896639999999,-43.459159999999997,-182.60589110000001
21825.79161,-43.988900970000003,-182.71884370000001
22506.260310000001,-44.525252510000001,-182.82161540000001
23207.944169999999,-45.063325140000003,-182.81807879999999
23931.50462,-45.60823122,-182.98790450000001
24677.62371,-46.132397529999999,-183.02491269999999
25447.00476,-46.675092100000001,-183.10496090000001
26240.373009999999,-47.209090940000003,-183.166966
27058.476330000001,-47.741225389999997,-183.24339359999999
27902.085869999999,-48.275615119999998,-183.2327933
28771.996869999999,-48.812709869999999,-183.34783970000001
29669.029310000002,-49.355111100000002,-183.42742580000001
30594.02879,-49.884276040000003,-183.496137
31547.86722,-50.41919283,-183.51786709999999
32531.443739999999,-50.95625253,-183.52299249999999
33545.6855,-51.489628420000003,-183.63154449999999
34591.54855,-52.027896460000001,-183.66344509999999
35670.018750000003,-52.560635789999999,-183.75365930000001
36782.112719999997,-53.093300380000002,-183.75210340000001
37928.878750000003,-53.633412929999999,-183.81935770000001
39111.397819999998,-54.163812120000003,-183.81922549999999
40330.784610000002,-54.694763100000003,-183.85895059999999
41588.188560000002,-55.22748455,-183.92819159999999
42884.794929999996,-55.76416047,-183.96217730000001
44221.825960000002,-56.295415069999997,-183.96874349999999
45600.541969999998,-56.829795840000003,-184.00141930000001
47022.242590000002,-57.367182800000002,-184.10207009999999
48488.267959999997,-57.900264720000003,-184.11301710000001
50000,-58.430409589999996,-184.1198818
